#po Enhancers
#Created from ./po_gal5/po_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X20180716.F_TKD180701835_1.fq.gz.rmdup.bam
#Using cutoff of 15327.2206 for Super-Enhancers
#Created on Oct 23 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20180716.F_TKD180701835_1.fq.gz.rmdup.bam	X20180716.IN_TKD180701837_1.fq.gz.rmdup.bam	enhancerRank	isSuper
1_po.27ac_peak_12402_lociStitched	3	79249325	79250213	1	889	1580.64	209.3904	4187	0
1_po.27ac_peak_2742_lociStitched	1	189130520	189131324	1	805	1707.696	336.7956	4188	0
1_po.27ac_peak_6293_lociStitched	18	9087399	9088144	1	746	1555.709	186.25	4189	0
1_po.27ac_peak_8484_lociStitched	2	127839157	127839864	1	708	1607.3645	238.5418	4190	0
1_po.27ac_peak_16299_lociStitched	7	11568616	11569535	1	920	1735.7153	367.0486	4191	0
2_po.27ac_peak_12643_lociStitched	3	105618509	105619470	2	764	1734.8933	366.5254	4192	0
2_po.27ac_peak_17060_lociStitched	8	19608064	19609359	2	765	1805.748	437.5805	4193	0
1_po.27ac_peak_15362_lociStitched	5	56040128	56040850	1	723	1555.7656	188.5142	4194	0
2_po.27ac_peak_3226_lociStitched	10	16470925	16472285	2	856	1826.344	459.952	4195	0
2_po.27ac_peak_17877_lociStitched	AADN04000787.1	29223	30560	2	789	1832.0911	466.4793	4196	0
1_po.27ac_peak_16700_lociStitched	8	2595135	2596220	1	1086	1639.001	273.42	4197	0
1_po.27ac_peak_601_lociStitched	1	39684508	39685443	1	936	1663.6455	298.078	4198	0
1_po.27ac_peak_16584_lociStitched	7	31544731	31545427	1	697	1558.4136	192.8616	4199	0
1_po.27ac_peak_15275_lociStitched	5	50635426	50636269	1	844	1659.3612	293.9541	4200	0
1_po.27ac_peak_11079_lociStitched	3	2352449	2353321	1	873	1583.2032	219.2208	4201	0
2_po.27ac_peak_15511_lociStitched	6	5183575	5184652	2	895	1620.1311	256.5414	4202	0
2_po.27ac_peak_4823_lociStitched	14	2176407	2177404	2	744	1695.5979	332.2004	4203	0
1_po.27ac_peak_6559_lociStitched	19	5768340	5769051	1	712	1634.7312	271.7442	4204	0
1_po.27ac_peak_7883_lociStitched	2	78648593	78649326	1	734	1601.8982	239.9842	4205	0
1_po.27ac_peak_18776_lociStitched	Z	70666574	70667856	1	1283	1646.2162	284.9886	4206	0
1_po.27ac_peak_5509_lociStitched	15	9142310	9143105	1	796	1612.3395	252.651	4207	0
1_po.27ac_peak_3297_lociStitched	10	18090340	18091141	1	802	1686.7458	327.4488	4208	0
1_po.27ac_peak_12507_lociStitched	3	92284737	92285602	1	866	1628.1895	269.7935	4209	0
1_po.27ac_peak_1443_lociStitched	1	76589472	76590330	1	859	1593.1344	234.9204	4210	0
1_po.27ac_peak_17545_lociStitched	9	10997031	10998061	1	1031	1654.18	296.022	4211	0
1_po.27ac_peak_16348_lociStitched	7	13819552	13820313	1	762	1657.9146	300.4428	4212	0
2_po.27ac_peak_2511_lociStitched	1	173692260	173693468	2	822	1720.192	362.7624	4213	0
1_po.27ac_peak_13832_lociStitched	4	57571503	57572232	1	730	1672.6176	315.3654	4214	0
2_po.27ac_peak_405_lociStitched	1	32983135	32984167	2	740	1858.4256	501.3456	4215	0
1_po.27ac_peak_2288_lociStitched	1	153068620	153069303	1	684	1578.6179	221.6335	4216	0
1_po.27ac_peak_790_lociStitched	1	49708945	49709689	1	745	1562.1768	208.32	4217	0
1_po.27ac_peak_10549_lociStitched	26	3849360	3850086	1	727	1608.9612	256.3506	4218	0
1_po.27ac_peak_10631_lociStitched	27	1679352	1680225	1	874	1566.5985	214.2342	4219	0
1_po.27ac_peak_15555_lociStitched	6	9398309	9399181	1	873	1669.008	317.1464	4220	0
2_po.27ac_peak_10282_lociStitched	25	91591	92847	2	853	1772.4672	421.388	4221	0
1_po.27ac_peak_2138_lociStitched	1	131922343	131923085	1	743	1525.552	174.8152	4222	0
2_po.27ac_peak_142_lociStitched	1	10795250	10796944	2	608	1843.5802	493.801	4223	0
1_po.27ac_peak_5464_lociStitched	15	8043113	8043871	1	759	1536.2386	186.5438	4224	0
2_po.27ac_peak_17549_lociStitched	9	12485074	12486029	2	716	1729.696	381.809	4225	0
1_po.27ac_peak_15020_lociStitched	5	40875204	40876073	1	870	1596.9613	249.8375	4226	0
1_po.27ac_peak_5195_lociStitched	14	14020898	14021764	1	867	1623.0572	276.3406	4227	0
2_po.27ac_peak_7276_lociStitched	2	32460563	32461722	2	898	1744.295	397.6529	4228	0
1_po.27ac_peak_13588_lociStitched	4	35281235	35281979	1	745	1522.8192	176.7	4229	0
1_po.27ac_peak_16530_lociStitched	7	25369609	25370393	1	785	1567.608	222.4992	4230	0
1_po.27ac_peak_15349_lociStitched	5	54648018	54648778	1	761	1594.708	249.736	4231	0
1_po.27ac_peak_4740_lociStitched	13	16957805	16958733	1	929	1646.272	302.1568	4232	0
2_po.27ac_peak_6388_lociStitched	18	10875272	10876478	2	874	1702.269	358.182	4233	0
2_po.27ac_peak_4349_lociStitched	12	19560389	19561784	2	692	1922.868	579.204	4234	0
2_po.27ac_peak_2715_lociStitched	1	185536864	185537822	2	654	1894.445	551.2332	4235	0
1_po.27ac_peak_12312_lociStitched	3	75956705	75957714	1	1010	1750.4132	407.2324	4236	0
2_po.27ac_peak_9524_lociStitched	21	4304341	4305459	2	848	1641.783	298.9532	4237	0
1_po.27ac_peak_13439_lociStitched	4	25668273	25669299	1	1027	1630.314	287.8956	4238	0
1_po.27ac_peak_18289_lociStitched	AADN04021568.1	927	2164	1	1238	1723.7595	381.6145	4239	0
2_po.27ac_peak_15563_lociStitched	6	9714284	9715404	2	743	1618.176	276.192	4240	0
1_po.27ac_peak_18300_lociStitched	AADN04023993.1	145	967	1	823	1695.375	353.46	4241	0
1_po.27ac_peak_9782_lociStitched	23	1678846	1679780	1	935	1627.2148	286.6446	4242	0
2_po.27ac_peak_4218_lociStitched	12	12725824	12726869	2	871	1711.919	372.02	4243	0
1_po.27ac_peak_18156_lociStitched	AADN04010082.1	2984	3712	1	729	1568.84	228.956	4244	0
2_po.27ac_peak_12135_lociStitched	3	58205306	58206517	2	927	1706.5412	367.6596	4245	0
2_po.27ac_peak_18322_lociStitched	KQ759405.1	164006	165188	2	789	1790.139	451.7604	4246	0
1_po.27ac_peak_1749_lociStitched	1	94935582	94936436	1	855	1598.4318	261.4948	4247	0
1_po.27ac_peak_14532_lociStitched	5	15751954	15752919	1	966	1641.272	304.554	4248	0
1_po.27ac_peak_14350_lociStitched	5	7958703	7959635	1	933	1590.3648	254.0632	4249	0
1_po.27ac_peak_3379_lociStitched	11	117536	118304	1	769	1752.7296	416.7168	4250	0
1_po.27ac_peak_8317_lociStitched	2	113775344	113776320	1	977	1634.312	298.7536	4251	0
1_po.27ac_peak_15354_lociStitched	5	55424558	55425359	1	802	1655.0262	320.7204	4252	0
2_po.27ac_peak_14615_lociStitched	5	17871337	17872626	2	900	1722.6196	389.4069	4253	0
1_po.27ac_peak_2737_lociStitched	1	188310678	188311466	1	789	1613.5876	281.1584	4254	0
1_po.27ac_peak_13792_lociStitched	4	53717556	53718384	1	829	1584.7092	252.8712	4255	0
1_po.27ac_peak_15147_lociStitched	5	46556772	46557449	1	678	1524.9425	193.2158	4256	0
2_po.27ac_peak_9676_lociStitched	22	1565286	1566683	2	940	1799.4757	467.8553	4257	0
2_po.27ac_peak_14376_lociStitched	5	8902584	8903635	2	694	1686.3295	355.4482	4258	0
2_po.27ac_peak_9360_lociStitched	21	544110	544936	2	640	1430.8798	100.1938	4259	0
2_po.27ac_peak_9766_lociStitched	23	1322014	1323209	2	740	1816.5195	486.0065	4260	0
1_po.27ac_peak_17958_lociStitched	AADN04001586.1	8296	8671	1	376	1564.9875	235.65	4261	0
1_po.27ac_peak_9505_lociStitched	21	4061738	4062385	1	648	1578.0977	251.5536	4262	0
1_po.27ac_peak_18251_lociStitched	AADN04016859.1	1470	2120	1	651	1555.19	229.45	4263	0
2_po.27ac_peak_13800_lociStitched	4	54202737	54204055	2	831	1737.124	411.4796	4264	0
2_po.27ac_peak_18315_lociStitched	AADN04024675.1	3729	4622	2	627	1688.0379	362.7366	4265	0
1_po.27ac_peak_2825_lociStitched	1	194520817	194521632	1	816	1637.5795	312.5525	4266	0
1_po.27ac_peak_5081_lociStitched	14	8571716	8572715	1	1000	1670.8275	345.8538	4267	0
1_po.27ac_peak_3199_lociStitched	10	14237504	14238361	1	858	1647.4111	322.7462	4268	0
1_po.27ac_peak_9374_lociStitched	21	1598577	1599568	1	992	1553.1943	229.2183	4269	0
1_po.27ac_peak_18203_lociStitched	AADN04012994.1	4541	5137	1	597	1569.268	245.552	4270	0
2_po.27ac_peak_8874_lociStitched	20	2488751	2489853	2	843	1543.7918	220.5102	4271	0
2_po.27ac_peak_2045_lociStitched	1	122125376	122126466	2	756	1614.072	291.466	4272	0
1_po.27ac_peak_1566_lociStitched	1	82450894	82451811	1	918	1697.4587	374.8696	4273	0
2_po.27ac_peak_13686_lociStitched	4	46598348	46599632	2	590	1653.15	332.2992	4274	0
1_po.27ac_peak_934_lociStitched	1	53290715	53291643	1	929	1673.5552	352.7328	4275	0
2_po.27ac_peak_11546_lociStitched	3	25476687	25477852	2	847	1600.3605	282.629	4276	0
1_po.27ac_peak_12439_lociStitched	3	82581663	82582401	1	739	1544.3388	226.6398	4277	0
1_po.27ac_peak_7879_lociStitched	2	78491391	78492192	1	802	1625.1489	307.6641	4278	0
2_po.27ac_peak_16464_lociStitched	7	22196255	22197272	2	684	1636.8615	319.4397	4279	0
1_po.27ac_peak_2078_lociStitched	1	125133667	125134636	1	970	1629.858	313.2777	4280	0
2_po.27ac_peak_17126_lociStitched	8	21913150	21924184	2	684	5480.5878	4164.2316	4281	0
1_po.27ac_peak_16793_lociStitched	8	5919575	5920363	1	789	1470.5656	154.6844	4282	0
1_po.27ac_peak_3073_lociStitched	10	10424629	10425319	1	691	1646.409	330.924	4283	0
2_po.27ac_peak_18584_lociStitched	Z	26796808	26797842	2	750	1536.1104	220.8624	4284	0
1_po.27ac_peak_15549_lociStitched	6	9164502	9165533	1	1032	1559.4906	244.6563	4285	0
1_po.27ac_peak_4575_lociStitched	13	10258268	10259091	1	824	1562.2186	247.5584	4286	0
1_po.27ac_peak_1828_lociStitched	1	105692045	105692970	1	926	1648.0725	336.33	4287	0
2_po.27ac_peak_18292_lociStitched	AADN04022082.1	114	1055	2	662	1533.3595	223.4875	4288	0
1_po.27ac_peak_5177_lociStitched	14	13180843	13181466	1	624	1484.4844	175.6237	4289	0
1_po.27ac_peak_5120_lociStitched	14	12073127	12073885	1	759	1476.8114	168.5792	4290	0
2_po.27ac_peak_3027_lociStitched	10	7723390	7724630	2	812	1630.972	323.764	4291	0
1_po.27ac_peak_5029_lociStitched	14	7246071	7247026	1	956	1602.49	295.7635	4292	0
1_po.27ac_peak_7338_lociStitched	2	40537477	40538252	1	776	1592.2375	288.145	4293	0
2_po.27ac_peak_5785_lociStitched	17	5440693	5441666	2	732	1727.8534	423.8388	4294	0
1_po.27ac_peak_8648_lociStitched	2	138229832	138230726	1	895	1538.7528	234.8538	4295	0
1_po.27ac_peak_6644_lociStitched	19	7270737	7271672	1	936	1612.501	309.0175	4296	0
2_po.27ac_peak_602_lociStitched	1	39750042	39751006	2	685	1652.9708	349.8356	4297	0
2_po.27ac_peak_18566_lociStitched	Z	26043512	26044615	2	791	1485.4101	183.2083	4298	0
2_po.27ac_peak_10501_lociStitched	26	2228087	2229147	2	741	1715.292	413.612	4299	0
1_po.27ac_peak_18340_lociStitched	KQ759480.1	68886	69807	1	922	1639.9326	338.4675	4300	0
2_po.27ac_peak_13971_lociStitched	4	67120983	67122028	2	830	1531.552	231.363	4301	0
1_po.27ac_peak_12561_lociStitched	3	100312448	100313446	1	999	1585.822	287.5238	4302	0
1_po.27ac_peak_8805_lociStitched	20	581540	582392	1	853	1612.0692	315.1548	4303	0
1_po.27ac_peak_18233_lociStitched	AADN04015039.1	1258	1997	1	740	1453.0957	157.0375	4304	0
2_po.27ac_peak_15825_lociStitched	6	22037768	22038728	2	802	1593.12	297.216	4305	0
2_po.27ac_peak_5041_lociStitched	14	7576439	7577549	2	680	1431.234	136.641	4306	0
1_po.27ac_peak_12798_lociStitched	33	450463	451263	1	801	1565.2	270.96	4307	0
1_po.27ac_peak_7829_lociStitched	2	72618635	72619059	1	425	1686.2056	392.5816	4308	0
1_po.27ac_peak_1446_lociStitched	1	76919906	76920752	1	847	1621.8666	328.8402	4309	0
2_po.27ac_peak_3492_lociStitched	11	1524944	1526526	2	854	1868.6584	576.639	4310	0
1_po.27ac_peak_7339_lociStitched	2	40618299	40619201	1	903	1588.422	296.4874	4311	0
1_po.27ac_peak_15662_lociStitched	6	13157492	13158441	1	950	1555.3161	264.9608	4312	0
1_po.27ac_peak_7817_lociStitched	2	68762534	68763672	1	1139	1698.5788	408.7696	4313	0
1_po.27ac_peak_7700_lociStitched	2	63181066	63181858	1	793	1522.1448	232.7688	4314	0
1_po.27ac_peak_6587_lociStitched	19	5999400	6000081	1	682	1454.4117	165.0744	4315	0
2_po.27ac_peak_16466_lociStitched	7	22257828	22258874	2	748	1633.329	344.7616	4316	0
1_po.27ac_peak_4588_lociStitched	13	11218555	11219552	1	998	1706.9637	420.4349	4317	0
2_po.27ac_peak_15970_lociStitched	6	30418310	30419372	2	861	1664.2602	377.9658	4318	0
2_po.27ac_peak_13939_lociStitched	4	65153388	65154519	2	698	1670.3739	384.2007	4319	0
1_po.27ac_peak_15944_lociStitched	6	29536603	29537407	1	805	1586.7744	301.098	4320	0
2_po.27ac_peak_18159_lociStitched	AADN04010686.1	4182	6391	2	635	1500.5737	215.3775	4321	0
2_po.27ac_peak_9376_lociStitched	21	1632570	1633613	2	848	1571.9053	286.7207	4322	0
1_po.27ac_peak_1866_lociStitched	1	108844499	108845169	1	671	1508.907	223.78	4323	0
2_po.27ac_peak_12249_lociStitched	3	66663296	66664608	2	862	1752.3072	469.04	4324	0
2_po.27ac_peak_1357_lociStitched	1	72419481	72420713	2	695	1579.424	296.1728	4325	0
1_po.27ac_peak_11508_lociStitched	3	22612400	22613257	1	858	1493.1511	209.965	4326	0
1_po.27ac_peak_7282_lociStitched	2	33503323	33504267	1	945	1515.2144	232.1296	4327	0
1_po.27ac_peak_18047_lociStitched	AADN04003906.1	14004	14692	1	689	1594.2336	311.2512	4328	0
2_po.27ac_peak_5470_lociStitched	15	8166767	8167970	2	663	1846.0035	563.2446	4329	0
1_po.27ac_peak_8372_lociStitched	2	121135569	121136309	1	741	1695.932	414.252	4330	0
2_po.27ac_peak_16927_lociStitched	8	11922001	11922980	2	788	1547.6032	265.9943	4331	0
2_po.27ac_peak_13910_lociStitched	4	61375303	61376481	2	947	1545.1826	264.3432	4332	0
2_po.27ac_peak_18225_lociStitched	AADN04014327.1	2146	3082	2	689	1539.8136	259.0848	4333	0
1_po.27ac_peak_10985_lociStitched	28	3586455	3587384	1	930	1519.7511	239.1246	4334	0
1_po.27ac_peak_5167_lociStitched	14	12788336	12789037	1	702	1393.9385	113.3517	4335	0
2_po.27ac_peak_17859_lociStitched	AADN04000732.1	31620	44855	2	895	3693.8885	2414.064	4336	0
1_po.27ac_peak_8021_lociStitched	2	97274046	97274945	1	900	1633.1234	355.0151	4337	0
1_po.27ac_peak_14976_lociStitched	5	38339283	38340171	1	889	1698.0336	420.912	4338	0
2_po.27ac_peak_7787_lociStitched	2	67412399	67413710	2	883	1707.8397	431.1879	4339	0
1_po.27ac_peak_11374_lociStitched	3	17157679	17158488	1	810	1417.2062	140.766	4340	0
1_po.27ac_peak_16286_lociStitched	7	11129799	11130570	1	772	1511.4684	235.8489	4341	0
1_po.27ac_peak_17540_lociStitched	9	10683178	10684071	1	894	1698.9325	423.6392	4342	0
1_po.27ac_peak_18245_lociStitched	AADN04015991.1	3406	4112	1	707	1413.9062	139.2232	4343	0
1_po.27ac_peak_8333_lociStitched	2	115639804	115640765	1	962	1557.8771	283.3028	4344	0
1_po.27ac_peak_9932_lociStitched	23	5118182	5119006	1	825	1581.1736	306.6928	4345	0
1_po.27ac_peak_8909_lociStitched	20	4186260	4186999	1	740	1435.8031	161.4715	4346	0
1_po.27ac_peak_8833_lociStitched	20	1107666	1108414	1	749	1564.5916	291.0468	4347	0
2_po.27ac_peak_1481_lociStitched	1	77953782	77954868	2	917	1534.9524	261.5088	4348	0
2_po.27ac_peak_15457_lociStitched	6	774873	775938	2	699	1643.8275	371.7915	4349	0
1_po.27ac_peak_1076_lociStitched	1	58461936	58462874	1	939	1506.897	235.907	4350	0
1_po.27ac_peak_15567_lociStitched	6	9944721	9945578	1	858	1588.7923	317.947	4351	0
1_po.27ac_peak_18018_lociStitched	AADN04002765.1	6064	6918	1	855	1651.8068	381.3964	4352	0
2_po.27ac_peak_6443_lociStitched	19	3143097	3144109	2	748	1696.7192	427.2664	4353	0
1_po.27ac_peak_3578_lociStitched	11	7429677	7430499	1	823	1653.7818	386.2578	4354	0
1_po.27ac_peak_12385_lociStitched	3	78201136	78201974	1	839	1510.6626	243.7742	4355	0
1_po.27ac_peak_2486_lociStitched	1	171236721	171237461	1	741	1468.826	203.352	4356	0
1_po.27ac_peak_2079_lociStitched	1	125374571	125375399	1	829	1430.6184	165.3516	4357	0
1_po.27ac_peak_706_lociStitched	1	47737128	47738011	1	884	1543.3957	278.3216	4358	0
1_po.27ac_peak_13438_lociStitched	4	25596845	25597472	1	628	1491.5076	226.8486	4359	0
1_po.27ac_peak_1216_lociStitched	1	66906521	66907249	1	729	1457.3832	193.8664	4360	0
2_po.27ac_peak_10787_lociStitched	28	521614	522626	2	827	1649.054	385.7744	4361	0
1_po.27ac_peak_8400_lociStitched	2	125170417	125171229	1	813	1523.1496	261.464	4362	0
1_po.27ac_peak_15449_lociStitched	5	58983511	58984135	1	625	1418.7888	157.56	4363	0
1_po.27ac_peak_6939_lociStitched	2	6813616	6814598	1	983	1662.8206	401.8344	4364	0
1_po.27ac_peak_409_lociStitched	1	33439944	33440883	1	940	1515.4521	254.469	4365	0
1_po.27ac_peak_16074_lociStitched	7	378783	379726	1	944	1479.8499	220.1905	4366	0
2_po.27ac_peak_3341_lociStitched	10	19521133	19521928	2	622	1455.0885	195.4905	4367	0
2_po.27ac_peak_10876_lociStitched	28	1689522	1690861	2	706	1541.9924	282.529	4368	0
1_po.27ac_peak_17473_lociStitched	9	8849541	8850451	1	911	1625.169	365.911	4369	0
1_po.27ac_peak_17848_lociStitched	AADN04000659.1	98144	98866	1	723	1404.0012	145.6996	4370	0
1_po.27ac_peak_18437_lociStitched	Z	3705443	3705818	1	376	1794.45	536.8125	4371	0
1_po.27ac_peak_17279_lociStitched	8	29196301	29197128	1	828	1598.2602	340.8067	4372	0
1_po.27ac_peak_2216_lociStitched	1	138282161	138282833	1	673	1501.92	246.288	4373	0
1_po.27ac_peak_8875_lociStitched	20	2532415	2533321	1	907	1609.7808	355.2426	4374	0
1_po.27ac_peak_3678_lociStitched	11	14182533	14183399	1	867	1565.6414	311.8466	4375	0
1_po.27ac_peak_18636_lociStitched	Z	43172829	43173799	1	971	1413.484	160.147	4376	0
1_po.27ac_peak_15891_lociStitched	6	26010636	26011288	1	653	1421.034	168.9332	4377	0
1_po.27ac_peak_1476_lociStitched	1	77373070	77373777	1	708	1583.1144	331.4416	4378	0
1_po.27ac_peak_14750_lociStitched	5	25708534	25709417	1	884	1450.3275	200.6176	4379	0
1_po.27ac_peak_12927_lociStitched	4	1259564	1260225	1	662	1510.2528	261.095	4380	0
1_po.27ac_peak_7444_lociStitched	2	48183379	48184054	1	676	1437.615	189.2025	4381	0
1_po.27ac_peak_7726_lociStitched	2	64565770	64566430	1	661	1487.244	238.854	4382	0
1_po.27ac_peak_2469_lociStitched	1	170355419	170356155	1	737	1491.6512	245.3088	4383	0
1_po.27ac_peak_16238_lociStitched	7	9862063	9863086	1	1024	1530.1011	283.8825	4384	0
2_po.27ac_peak_7566_lociStitched	2	58693574	58694854	2	793	1528.576	283.136	4385	0
1_po.27ac_peak_15933_lociStitched	6	28168914	28169708	1	795	1537.581	292.2714	4386	0
2_po.27ac_peak_2272_lociStitched	1	146079002	146080135	2	661	1597.0768	352.9295	4387	0
1_po.27ac_peak_17379_lociStitched	9	5003510	5004365	1	856	1527.201	283.518	4388	0
2_po.27ac_peak_8585_lociStitched	2	134972346	134973736	2	775	1677.452	434.792	4389	0
1_po.27ac_peak_1537_lociStitched	1	80174086	80174850	1	765	1570.3256	329.5132	4390	0
1_po.27ac_peak_1102_lociStitched	1	59650914	59651744	1	831	1486.862	246.51	4391	0
1_po.27ac_peak_7779_lociStitched	2	66569658	66570560	1	903	1507.242	266.992	4392	0
1_po.27ac_peak_10406_lociStitched	26	248346	249280	1	935	1514.948	275.53	4393	0
1_po.27ac_peak_323_lociStitched	1	30069883	30070663	1	781	1474.824	236.574	4394	0
1_po.27ac_peak_13134_lociStitched	4	9579084	9579727	1	644	1485.33	248.198	4395	0
1_po.27ac_peak_8398_lociStitched	2	124898268	124899072	1	805	1540.7856	303.8316	4396	0
1_po.27ac_peak_7882_lociStitched	2	78588495	78589560	1	1066	1570.662	333.771	4397	0
1_po.27ac_peak_3069_lociStitched	10	10064642	10065333	1	692	1448.6815	211.7915	4398	0
2_po.27ac_peak_9051_lociStitched	20	10022641	10023820	2	737	1449.3447	213.8706	4399	0
1_po.27ac_peak_823_lociStitched	1	50227551	50228379	1	829	1521.3672	286.074	4400	0
1_po.27ac_peak_15393_lociStitched	5	57766252	57767033	1	782	1451.9571	217.5866	4401	0
2_po.27ac_peak_13669_lociStitched	4	45903142	45904132	2	834	1714.086	480.348	4402	0
1_po.27ac_peak_16418_lociStitched	7	18518192	18519020	1	829	1551.8376	318.5316	4403	0
1_po.27ac_peak_17854_lociStitched	AADN04000668.1	9854	10740	1	887	1427.5232	197.6666	4404	0
2_po.27ac_peak_4288_lociStitched	12	16346737	16347763	2	789	1480.4154	250.7544	4405	0
1_po.27ac_peak_17803_lociStitched	9	23738351	23738960	1	610	1446.2532	216.8649	4406	0
1_po.27ac_peak_13050_lociStitched	4	3445162	3445916	1	755	1466.7562	238.1132	4407	0
2_po.27ac_peak_17982_lociStitched	AADN04001960.1	16360	17890	2	631	1563.507	335.376	4408	0
2_po.27ac_peak_5247_lociStitched	15	1037833	1038749	2	662	1523.308	295.2268	4409	0
1_po.27ac_peak_15271_lociStitched	5	50411448	50412208	1	761	1486.18	258.248	4410	0
1_po.27ac_peak_18210_lociStitched	AADN04013493.1	5488	6290	1	803	1424.9134	197.4524	4411	0
2_po.27ac_peak_13530_lociStitched	4	31263462	31264343	2	658	1478.9347	251.6136	4412	0
1_po.27ac_peak_18118_lociStitched	AADN04007509.1	1477	1967	1	491	2373.266	1146.061	4413	0
1_po.27ac_peak_1578_lociStitched	1	83704482	83705199	1	718	1454.4345	227.5758	4414	0
2_po.27ac_peak_16297_lociStitched	7	11541191	11542526	2	673	1504.011	278.481	4415	0
1_po.27ac_peak_7139_lociStitched	2	21689604	21690432	1	829	1578.6648	354.2184	4416	0
1_po.27ac_peak_6070_lociStitched	18	2989876	2990854	1	979	1512.1836	287.9232	4417	0
1_po.27ac_peak_16571_lociStitched	7	30271348	30272205	1	858	1576.6229	352.5698	4418	0
1_po.27ac_peak_17335_lociStitched	9	3431438	3432099	1	662	1415.0027	191.4917	4419	0
1_po.27ac_peak_15224_lociStitched	5	49461157	49461828	1	672	1391.5869	168.8907	4420	0
2_po.27ac_peak_10135_lociStitched	24	4031088	4032063	2	659	1510.275	287.9175	4421	0
1_po.27ac_peak_3594_lociStitched	11	8240191	8240779	1	589	1390.8552	168.5208	4422	0
1_po.27ac_peak_18356_lociStitched	KQ759534.1	54843	55573	1	731	1497.668	275.429	4423	0
1_po.27ac_peak_2758_lociStitched	1	191654597	191655440	1	844	1380.7497	158.9898	4424	0
1_po.27ac_peak_402_lociStitched	1	32603524	32604021	1	498	1812.3105	590.6845	4425	0
1_po.27ac_peak_14628_lociStitched	5	19273755	19274486	1	732	1306.297	87.7931	4426	0
1_po.27ac_peak_10409_lociStitched	26	471146	471821	1	676	1428.03	209.79	4427	0
1_po.27ac_peak_6290_lociStitched	18	8664459	8665136	1	678	1457.581	240.335	4428	0
1_po.27ac_peak_9034_lociStitched	20	9292012	9292769	1	758	1467.8987	252.9137	4429	0
1_po.27ac_peak_11623_lociStitched	3	29584620	29585298	1	679	1401.087	186.3144	4430	0
1_po.27ac_peak_14936_lociStitched	5	36164585	36165493	1	909	1465.1488	251.6068	4431	0
1_po.27ac_peak_2315_lociStitched	1	155043365	155043987	1	623	1419.3418	206.6284	4432	0
1_po.27ac_peak_306_lociStitched	1	26768331	26769047	1	717	1383.0972	171.3388	4433	0
2_po.27ac_peak_7307_lociStitched	2	34872793	34874266	2	680	1807.8129	597.1542	4434	0
1_po.27ac_peak_5011_lociStitched	14	6480819	6481506	1	688	1496.1486	285.5172	4435	0
1_po.27ac_peak_15670_lociStitched	6	15373644	15374302	1	659	1391.67	181.0816	4436	0
1_po.27ac_peak_7776_lociStitched	2	66497638	66498544	1	907	1605.7944	395.2878	4437	0
2_po.27ac_peak_1859_lociStitched	1	107001020	107002050	2	681	1529.138	318.682	4438	0
2_po.27ac_peak_776_lociStitched	1	49299993	49300878	2	676	1472.817	263.022	4439	0
2_po.27ac_peak_18258_lociStitched	AADN04017242.1	3051	3833	2	624	1483.5322	273.9346	4440	0
